scet,name,value,unit
2025-354T12:15:52,PSats,000,
2025-354T12:15:52,NSats,000,
2025-354T12:15:52,SF,000,
2025-354T12:15:52,GDE,000,
2025-354T12:15:52,ErrP,00.0,
2025-354T12:15:52,ErrN,00.2,
2025-354T12:15:52,AuxStatus,AA2R,
2025-354T12:15:53,AvgVin,241.4,U
2025-354T12:15:53,AvgVout,226.6,U
2025-354T12:15:53,AvgAmps,0013.0,I
2025-354T12:15:53,Avg_kVA,02.9458,S
2025-354T12:15:53,Avg_kW,-006.200,P
2025-354T12:15:53,PSats,000,
2025-354T12:15:53,NSats,000,
2025-354T12:15:53,SF,000,
2025-354T12:15:53,GDE,000,
2025-354T12:15:53,ErrP,00.0,
2025-354T12:15:53,ErrN,00.2,
2025-354T12:15:53,AuxStatus,AA2R,
2025-354T12:15:53,AvgVin,241.4,U
2025-354T12:15:53,AvgVout,226.6,U
2025-354T12:15:53,AvgAmps,0013.0,I
2025-354T12:15:53,Avg_kVA,02.9458,S
2025-354T12:15:53,Avg_kW,-005.167,P
2025-354T12:15:53,PSats,000,
2025-354T12:15:53,NSats,000,
2025-354T12:15:53,SF,000,
2025-354T12:15:53,GDE,000,
2025-354T12:15:53,ErrP,00.0,
2025-354T12:15:53,ErrN,00.2,
2025-354T12:15:53,AuxStatus,AA2R,
2025-354T12:15:54,AvgVin,241.4,U
2025-354T12:15:54,AvgVout,226.6,U
2025-354T12:15:54,AvgAmps,0013.0,I
2025-354T12:15:54,Avg_kVA,02.9458,S
2025-354T12:15:54,Avg_kW,-005.501,P
2025-354T12:15:54,PSats,000,
2025-354T12:15:54,NSats,000,
2025-354T12:15:54,SF,000,
2025-354T12:15:54,GDE,000,
2025-354T12:15:54,ErrP,00.0,
2025-354T12:15:54,ErrN,00.2,
2025-354T12:15:54,AuxStatus,AA2R,
2025-354T12:15:54,AvgVin,241.4,U
2025-354T12:15:54,AvgVout,226.6,U
2025-354T12:15:54,AvgAmps,0013.0,I
2025-354T12:15:54,Avg_kVA,02.9458,S
2025-354T12:15:54,Avg_kW,-006.583,P
2025-354T12:15:54,PSats,000,
2025-354T12:15:54,NSats,000,
2025-354T12:15:54,SF,000,
2025-354T12:15:54,GDE,000,
2025-354T12:15:54,ErrP,00.0,
2025-354T12:15:54,ErrN,00.2,
2025-354T12:15:54,AuxStatus,AA2R,
2025-354T12:15:55,AvgVin,241.3,U
2025-354T12:15:55,AvgVout,226.6,U
2025-354T12:15:55,AvgAmps,0013.0,I
2025-354T12:15:55,Avg_kVA,02.9458,S
2025-354T12:15:55,Avg_kW,-005.643,P
2025-354T12:15:55,PSats,000,
2025-354T12:15:55,NSats,000,
2025-354T12:15:55,SF,000,
2025-354T12:15:55,GDE,000,
2025-354T12:15:55,ErrP,00.0,
2025-354T12:15:55,ErrN,00.2,
2025-354T12:15:55,AuxStatus,AA2R,
2025-354T12:15:55,AvgVin,241.3,U
2025-354T12:15:55,AvgVout,226.6,U
2025-354T12:15:55,AvgAmps,0013.0,I
2025-354T12:15:55,Avg_kVA,02.9458,S
2025-354T12:15:55,Avg_kW,-004.888,P
2025-354T12:15:55,PSats,000,
2025-354T12:15:55,NSats,000,
2025-354T12:15:55,SF,000,
2025-354T12:15:55,GDE,000,
2025-354T12:15:55,ErrP,00.0,
2025-354T12:15:55,ErrN,00.2,
2025-354T12:15:55,AuxStatus,AA2R,
2025-354T12:15:56,AvgVin,241.3,U
2025-354T12:15:56,AvgVout,226.6,U
2025-354T12:15:56,AvgAmps,0013.0,I
2025-354T12:15:56,Avg_kVA,02.9458,S
2025-354T12:15:56,Avg_kW,-006.339,P
2025-354T12:15:56,PSats,000,
2025-354T12:15:56,NSats,000,
2025-354T12:15:56,SF,000,
2025-354T12:15:56,GDE,000,
2025-354T12:15:56,ErrP,00.0,
2025-354T12:15:56,ErrN,00.2,
2025-354T12:15:56,AuxStatus,AA2R,
2025-354T12:15:56,AvgVin,241.3,U
2025-354T12:15:56,AvgVout,226.6,U
2025-354T12:15:56,AvgAmps,0013.0,I
2025-354T12:15:56,Avg_kVA,02.9458,S
2025-354T12:15:56,Avg_kW,-005.620,P
2025-354T12:15:56,PSats,000,
2025-354T12:15:56,NSats,000,
2025-354T12:15:56,SF,000,
2025-354T12:15:56,GDE,000,
2025-354T12:15:56,ErrP,00.0,
2025-354T12:15:56,ErrN,00.2,
2025-354T12:15:56,AuxStatus,AA2R,
2025-354T12:15:57,AvgVin,241.4,U
2025-354T12:15:57,AvgVout,226.6,U
2025-354T12:15:57,AvgAmps,0013.0,I
2025-354T12:15:57,Avg_kVA,02.9458,S
2025-354T12:15:57,Avg_kW,-006.709,P
2025-354T12:15:57,PSats,000,
2025-354T12:15:57,NSats,000,
2025-354T12:15:57,SF,000,
2025-354T12:15:57,GDE,000,
2025-354T12:15:57,ErrP,00.0,
2025-354T12:15:57,ErrN,00.2,
2025-354T12:15:57,AuxStatus,AA2R,
2025-354T12:15:57,AvgVin,241.4,U
2025-354T12:15:57,AvgVout,226.6,U
2025-354T12:15:57,AvgAmps,0013.0,I
2025-354T12:15:57,Avg_kVA,02.9458,S
2025-354T12:15:57,Avg_kW,-006.804,P
2025-354T12:15:57,PSats,000,
2025-354T12:15:57,NSats,000,
2025-354T12:15:57,SF,000,
2025-354T12:15:57,GDE,000,
2025-354T12:15:57,ErrP,00.0,
2025-354T12:15:57,ErrN,00.2,
2025-354T12:15:57,AuxStatus,AA2R,
2025-354T12:15:58,AvgVin,241.3,U
2025-354T12:15:58,AvgVout,226.6,U
2025-354T12:15:58,AvgAmps,0013.0,I
2025-354T12:15:58,Avg_kVA,02.9458,S
2025-354T12:15:58,Avg_kW,-005.189,P
2025-354T12:15:58,PSats,000,
2025-354T12:15:58,NSats,000,
2025-354T12:15:58,SF,000,
2025-354T12:15:58,GDE,000,
2025-354T12:15:58,ErrP,00.0,
2025-354T12:15:58,ErrN,00.2,
2025-354T12:15:58,AuxStatus,AA2R,
2025-354T12:15:58,AvgVin,241.3,U
2025-354T12:15:58,AvgVout,226.6,U
2025-354T12:15:58,AvgAmps,0013.0,I
2025-354T12:15:58,Avg_kVA,02.9458,S
2025-354T12:15:58,Avg_kW,-006.238,P
2025-354T12:15:58,PSats,000,
2025-354T12:15:58,NSats,000,
2025-354T12:15:58,SF,000,
2025-354T12:15:58,GDE,000,
2025-354T12:15:58,ErrP,00.0,
2025-354T12:15:58,ErrN,00.2,
2025-354T12:15:58,AuxStatus,AA2R,
2025-354T12:15:59,AvgVin,241.3,U
2025-354T12:15:59,AvgVout,226.6,U
2025-354T12:15:59,AvgAmps,0013.0,I
2025-354T12:15:59,Avg_kVA,02.9458,S
2025-354T12:15:59,Avg_kW,-005.737,P
2025-354T12:15:59,PSats,000,
2025-354T12:15:59,NSats,000,
2025-354T12:15:59,SF,000,
2025-354T12:15:59,GDE,000,
2025-354T12:15:59,ErrP,00.0,
2025-354T12:15:59,ErrN,00.2,
2025-354T12:15:59,AuxStatus,AA2R,
2025-354T12:15:59,AvgVin,241.2,U
2025-354T12:15:59,AvgVout,226.6,U
2025-354T12:15:59,AvgAmps,0013.0,I
2025-354T12:15:59,Avg_kVA,02.9458,S
2025-354T12:15:59,Avg_kW,-005.338,P
2025-354T12:15:59,PSats,000,
2025-354T12:15:59,NSats,000,
2025-354T12:15:59,SF,000,
2025-354T12:15:59,GDE,000,
2025-354T12:15:59,ErrP,00.0,
2025-354T12:15:59,ErrN,00.2,
2025-354T12:15:59,AuxStatus,AA2R,
2025-354T12:16:00,AvgVin,241.2,U
2025-354T12:16:00,AvgVout,226.6,U
2025-354T12:16:00,AvgAmps,0013.0,I
2025-354T12:16:00,Avg_kVA,02.9458,S
2025-354T12:16:00,Avg_kW,-004.788,P
2025-354T12:16:00,PSats,000,
2025-354T12:16:00,NSats,000,
2025-354T12:16:00,SF,000,
2025-354T12:16:00,GDE,000,
2025-354T12:16:00,ErrP,00.0,
2025-354T12:16:00,ErrN,00.0,
2025-354T12:16:00,AuxStatus,AA2R,
2025-354T12:16:00,AvgVin,241.3,U
2025-354T12:16:00,AvgVout,226.6,U
2025-354T12:16:00,AvgAmps,0013.0,I
2025-354T12:16:00,Avg_kVA,02.9458,S
2025-354T12:16:00,Avg_kW,-007.117,P
2025-354T12:16:00,PSats,000,
2025-354T12:16:00,NSats,000,
2025-354T12:16:00,SF,000,
2025-354T12:16:00,GDE,000,
2025-354T12:16:00,ErrP,00.0,
2025-354T12:16:00,ErrN,00.2,
2025-354T12:16:00,AuxStatus,AA2R,
2025-354T12:16:01,AvgVin,241.2,U
2025-354T12:16:01,AvgVout,226.6,U
2025-354T12:16:01,AvgAmps,0013.0,I
2025-354T12:16:01,Avg_kVA,02.9458,S
2025-354T12:16:01,Avg_kW,-004.897,P
2025-354T12:16:01,PSats,000,
2025-354T12:16:01,NSats,000,
2025-354T12:16:01,SF,000,
2025-354T12:16:01,GDE,000,
2025-354T12:16:01,ErrP,00.0,
2025-354T12:16:01,ErrN,00.0,
2025-354T12:16:01,AuxStatus,AA2R,
2025-354T12:16:01,AvgVin,241.2,U
2025-354T12:16:01,AvgVout,226.6,U
2025-354T12:16:01,AvgAmps,0013.0,I
2025-354T12:16:01,Avg_kVA,02.9458,S
2025-354T12:16:01,Avg_kW,-005.292,P
2025-354T12:16:01,PSats,000,
2025-354T12:16:01,NSats,000,
2025-354T12:16:01,SF,000,
2025-354T12:16:01,GDE,000,
2025-354T12:16:01,ErrP,00.0,
2025-354T12:16:01,ErrN,00.0,
2025-354T12:16:01,AuxStatus,AA2R,
2025-354T12:16:02,AvgVin,241.1,U
2025-354T12:16:02,AvgVout,226.6,U
2025-354T12:16:02,AvgAmps,0013.0,I
2025-354T12:16:02,Avg_kVA,02.9458,S
2025-354T12:16:02,Avg_kW,-006.065,P
2025-354T12:16:02,PSats,000,
2025-354T12:16:02,NSats,000,
2025-354T12:16:02,SF,000,
2025-354T12:16:02,GDE,000,
2025-354T12:16:02,ErrP,00.0,
2025-354T12:16:02,ErrN,00.0,
2025-354T12:16:02,AuxStatus,AA2R,
2025-354T12:16:02,AvgVin,241.1,U
2025-354T12:16:02,AvgVout,226.6,U
2025-354T12:16:02,AvgAmps,0013.0,I
2025-354T12:16:02,Avg_kVA,02.9458,S
2025-354T12:16:02,Avg_kW,-007.223,P
2025-354T12:16:02,PSats,000,
2025-354T12:16:02,NSats,000,
2025-354T12:16:02,SF,000,
2025-354T12:16:02,GDE,000,
2025-354T12:16:02,ErrP,00.0,
2025-354T12:16:02,ErrN,00.0,
2025-354T12:16:02,AuxStatus,AA2R,
2025-354T12:16:03,AvgVin,241.1,U
2025-354T12:16:03,AvgVout,226.6,U
2025-354T12:16:03,AvgAmps,0013.0,I
2025-354T12:16:03,Avg_kVA,02.9458,S
2025-354T12:16:03,Avg_kW,-004.615,P
2025-354T12:16:03,PSats,000,
2025-354T12:16:03,NSats,000,
2025-354T12:16:03,SF,000,
2025-354T12:16:03,GDE,000,
2025-354T12:16:03,ErrP,00.0,
2025-354T12:16:03,ErrN,00.0,
2025-354T12:16:03,AuxStatus,AA2R,
2025-354T12:16:03,AvgVin,241.1,U
2025-354T12:16:03,AvgVout,226.6,U
2025-354T12:16:03,AvgAmps,0013.0,I
2025-354T12:16:03,Avg_kVA,02.9458,S
2025-354T12:16:03,Avg_kW,-005.536,P
2025-354T12:16:03,PSats,000,
2025-354T12:16:03,NSats,000,
2025-354T12:16:03,SF,000,
2025-354T12:16:03,GDE,000,
2025-354T12:16:03,ErrP,00.0,
2025-354T12:16:03,ErrN,00.0,
2025-354T12:16:03,AuxStatus,AA2R,
2025-354T12:16:04,AvgVin,241.0,U
2025-354T12:16:04,AvgVout,226.6,U
2025-354T12:16:04,AvgAmps,0013.0,I
2025-354T12:16:04,Avg_kVA,02.9458,S
2025-354T12:16:04,Avg_kW,-005.208,P
2025-354T12:16:04,PSats,000,
2025-354T12:16:04,NSats,000,
2025-354T12:16:04,SF,000,
2025-354T12:16:04,GDE,000,
2025-354T12:16:04,ErrP,00.0,
2025-354T12:16:04,ErrN,00.0,
2025-354T12:16:04,AuxStatus,AA2R,
2025-354T12:16:04,AvgVin,241.0,U
2025-354T12:16:04,AvgVout,226.6,U
2025-354T12:16:04,AvgAmps,0013.0,I
2025-354T12:16:04,Avg_kVA,02.9458,S
2025-354T12:16:04,Avg_kW,-006.736,P
2025-354T12:16:04,PSats,000,
2025-354T12:16:04,NSats,000,
2025-354T12:16:04,SF,000,
2025-354T12:16:04,GDE,000,
2025-354T12:16:04,ErrP,00.0,
2025-354T12:16:04,ErrN,00.0,
2025-354T12:16:04,AuxStatus,AA2R,
2025-354T12:16:05,AvgVin,241.0,U
2025-354T12:16:05,AvgVout,226.6,U
2025-354T12:16:05,AvgAmps,0013.0,I
2025-354T12:16:05,Avg_kVA,02.9458,S
2025-354T12:16:05,Avg_kW,-006.254,P
2025-354T12:16:05,PSats,000,
2025-354T12:16:05,NSats,000,
2025-354T12:16:05,SF,000,
2025-354T12:16:05,GDE,000,
2025-354T12:16:05,ErrP,00.0,
2025-354T12:16:05,ErrN,00.0,
2025-354T12:16:05,AuxStatus,AA2R,
2025-354T12:16:05,AvgVin,241.0,U
2025-354T12:16:05,AvgVout,226.6,U
2025-354T12:16:05,AvgAmps,0013.0,I
2025-354T12:16:05,Avg_kVA,02.9458,S
2025-354T12:16:05,Avg_kW,-005.946,P
2025-354T12:16:05,PSats,000,
2025-354T12:16:05,NSats,000,
2025-354T12:16:05,SF,000,
2025-354T12:16:05,GDE,000,
2025-354T12:16:05,ErrP,00.0,
2025-354T12:16:05,ErrN,00.0,
2025-354T12:16:05,AuxStatus,AA2R,
2025-354T12:16:06,AvgVin,241.0,U
2025-354T12:16:06,AvgVout,226.6,U
2025-354T12:16:06,AvgAmps,0013.0,I
2025-354T12:16:06,Avg_kVA,02.9458,S
2025-354T12:16:06,Avg_kW,-007.002,P
2025-354T12:16:06,PSats,000,
2025-354T12:16:06,NSats,000,
2025-354T12:16:06,SF,000,
2025-354T12:16:06,GDE,000,
2025-354T12:16:06,ErrP,00.0,
2025-354T12:16:06,ErrN,00.2,
2025-354T12:16:06,AuxStatus,AA2R,
2025-354T12:16:06,AvgVin,241.1,U
2025-354T12:16:06,AvgVout,226.6,U
2025-354T12:16:06,AvgAmps,0013.0,I
2025-354T12:16:06,Avg_kVA,02.9458,S
2025-354T12:16:06,Avg_kW,-006.229,P
2025-354T12:16:06,PSats,000,
2025-354T12:16:06,NSats,000,
2025-354T12:16:06,SF,000,
2025-354T12:16:06,GDE,000,
2025-354T12:16:06,ErrP,00.0,
2025-354T12:16:06,ErrN,00.2,
2025-354T12:16:06,AuxStatus,AA2R,
2025-354T12:16:07,AvgVin,241.1,U
2025-354T12:16:07,AvgVout,226.6,U
2025-354T12:16:07,AvgAmps,0013.0,I
2025-354T12:16:07,Avg_kVA,02.9458,S
2025-354T12:16:07,Avg_kW,-004.975,P
2025-354T12:16:07,PSats,000,
2025-354T12:16:07,NSats,000,
2025-354T12:16:07,SF,000,
2025-354T12:16:07,GDE,000,
2025-354T12:16:07,ErrP,00.0,
2025-354T12:16:07,ErrN,00.2,
2025-354T12:16:07,AuxStatus,AA2R,
2025-354T12:16:07,AvgVin,241.1,U
2025-354T12:16:07,AvgVout,226.6,U
2025-354T12:16:07,AvgAmps,0013.0,I
2025-354T12:16:07,Avg_kVA,02.9458,S
2025-354T12:16:07,Avg_kW,-005.040,P
2025-354T12:16:07,PSats,000,
2025-354T12:16:07,NSats,000,
2025-354T12:16:07,SF,000,
2025-354T12:16:07,GDE,000,
2025-354T12:16:07,ErrP,00.0,
2025-354T12:16:07,ErrN,00.2,
2025-354T12:16:07,AuxStatus,AA2R,
2025-354T12:16:08,AvgVin,241.1,U
2025-354T12:16:08,AvgVout,226.6,U
2025-354T12:16:08,AvgAmps,0013.0,I
2025-354T12:16:08,Avg_kVA,02.9458,S
2025-354T12:16:08,Avg_kW,-005.539,P
2025-354T12:16:08,PSats,000,
2025-354T12:16:08,NSats,000,
2025-354T12:16:08,SF,000,
2025-354T12:16:08,GDE,000,
2025-354T12:16:08,ErrP,00.0,
2025-354T12:16:08,ErrN,00.2,
2025-354T12:16:08,AuxStatus,AA2R,
2025-354T12:16:08,AvgVin,241.2,U
2025-354T12:16:08,AvgVout,226.6,U
2025-354T12:16:08,AvgAmps,0013.0,I
2025-354T12:16:08,Avg_kVA,02.9458,S
2025-354T12:16:08,Avg_kW,-005.689,P
2025-354T12:16:08,PSats,000,
2025-354T12:16:08,NSats,000,
2025-354T12:16:08,SF,000,
2025-354T12:16:08,GDE,000,
2025-354T12:16:08,ErrP,00.0,
2025-354T12:16:08,ErrN,00.2,
2025-354T12:16:08,AuxStatus,AA2R,
2025-354T12:16:09,AvgVin,241.3,U
2025-354T12:16:09,AvgVout,226.6,U
2025-354T12:16:09,AvgAmps,0013.0,I
2025-354T12:16:09,Avg_kVA,02.9458,S
2025-354T12:16:09,Avg_kW,-005.538,P
2025-354T12:16:09,PSats,000,
2025-354T12:16:09,NSats,000,
2025-354T12:16:09,SF,000,
2025-354T12:16:09,GDE,000,
2025-354T12:16:09,ErrP,00.0,
2025-354T12:16:09,ErrN,00.2,
2025-354T12:16:09,AuxStatus,AA2R,
2025-354T12:16:09,AvgVin,241.1,U
2025-354T12:16:09,AvgVout,226.6,U
2025-354T12:16:09,AvgAmps,0013.0,I
2025-354T12:16:09,Avg_kVA,02.9458,S
2025-354T12:16:09,Avg_kW,-005.789,P
2025-354T12:16:09,PSats,000,
2025-354T12:16:09,NSats,000,
2025-354T12:16:09,SF,000,
2025-354T12:16:09,GDE,000,
2025-354T12:16:09,ErrP,00.0,
2025-354T12:16:09,ErrN,00.2,
2025-354T12:16:09,AuxStatus,AA2R,
2025-354T12:16:10,AvgVin,241.1,U
2025-354T12:16:10,AvgVout,226.6,U
2025-354T12:16:10,AvgAmps,0013.0,I
2025-354T12:16:10,Avg_kVA,02.9458,S
2025-354T12:16:10,Avg_kW,-006.077,P
2025-354T12:16:10,PSats,000,
2025-354T12:16:10,NSats,000,
2025-354T12:16:10,SF,000,
2025-354T12:16:10,GDE,000,
2025-354T12:16:10,ErrP,00.0,
2025-354T12:16:10,ErrN,00.2,
2025-354T12:16:10,AuxStatus,AA2R,
2025-354T12:16:10,AvgVin,241.0,U
2025-354T12:16:10,AvgVout,226.6,U
2025-354T12:16:10,AvgAmps,0013.0,I
2025-354T12:16:10,Avg_kVA,02.9458,S
2025-354T12:16:10,Avg_kW,-006.027,P
2025-354T12:16:10,PSats,000,
2025-354T12:16:10,NSats,000,
2025-354T12:16:10,SF,000,
2025-354T12:16:10,GDE,000,
2025-354T12:16:10,ErrP,00.0,
2025-354T12:16:10,ErrN,00.2,
2025-354T12:16:10,AuxStatus,AA2R,
2025-354T12:16:11,AvgVin,241.1,U
2025-354T12:16:11,AvgVout,226.5,U
2025-354T12:16:11,AvgAmps,0013.0,I
2025-354T12:16:11,Avg_kVA,02.9445,S
2025-354T12:16:11,Avg_kW,-006.267,P
2025-354T12:16:11,PSats,000,
2025-354T12:16:11,NSats,000,
2025-354T12:16:11,SF,000,
2025-354T12:16:11,GDE,000,
2025-354T12:16:11,ErrP,00.0,
2025-354T12:16:11,ErrN,00.2,
2025-354T12:16:11,AuxStatus,AA2R,
2025-354T12:16:11,AvgVin,241.1,U
2025-354T12:16:11,AvgVout,226.6,U
2025-354T12:16:11,AvgAmps,0013.0,I
2025-354T12:16:11,Avg_kVA,02.9458,S
2025-354T12:16:11,Avg_kW,-005.862,P
2025-354T12:16:11,PSats,000,
2025-354T12:16:11,NSats,000,
2025-354T12:16:11,SF,000,
2025-354T12:16:11,GDE,000,
2025-354T12:16:11,ErrP,00.0,
2025-354T12:16:11,ErrN,00.2,
2025-354T12:16:11,AuxStatus,AA2R,
2025-354T12:16:12,AvgVin,241.0,U
2025-354T12:16:12,AvgVout,226.6,U
2025-354T12:16:12,AvgAmps,0013.0,I
2025-354T12:16:12,Avg_kVA,02.9458,S
2025-354T12:16:12,Avg_kW,-006.307,P
2025-354T12:16:12,PSats,000,
2025-354T12:16:12,NSats,000,
2025-354T12:16:12,SF,000,
2025-354T12:16:12,GDE,000,
2025-354T12:16:12,ErrP,00.0,
2025-354T12:16:12,ErrN,00.2,
2025-354T12:16:12,AuxStatus,AA2R,
2025-354T12:16:12,AvgVin,241.1,U
2025-354T12:16:12,AvgVout,226.6,U
2025-354T12:16:12,AvgAmps,0013.0,I
2025-354T12:16:12,Avg_kVA,02.9458,S
2025-354T12:16:12,Avg_kW,-005.687,P
2025-354T12:16:12,PSats,000,
2025-354T12:16:12,NSats,000,
2025-354T12:16:12,SF,000,
2025-354T12:16:12,GDE,000,
2025-354T12:16:12,ErrP,00.0,
2025-354T12:16:12,ErrN,00.2,
2025-354T12:16:12,AuxStatus,AA2R,
2025-354T12:16:13,AvgVin,241.1,U
2025-354T12:16:13,AvgVout,226.6,U
2025-354T12:16:13,AvgAmps,0013.0,I
2025-354T12:16:13,Avg_kVA,02.9458,S
2025-354T12:16:13,Avg_kW,-005.396,P
2025-354T12:16:13,PSats,000,
2025-354T12:16:13,NSats,000,
2025-354T12:16:13,SF,000,
2025-354T12:16:13,GDE,000,
2025-354T12:16:13,ErrP,00.0,
2025-354T12:16:13,ErrN,00.2,
2025-354T12:16:13,AuxStatus,AA2R,
2025-354T12:16:13,AvgVin,241.1,U
2025-354T12:16:13,AvgVout,226.6,U
2025-354T12:16:13,AvgAmps,0013.0,I
2025-354T12:16:13,Avg_kVA,02.9458,S
2025-354T12:16:13,Avg_kW,-006.207,P
2025-354T12:16:13,PSats,000,
2025-354T12:16:13,NSats,000,
2025-354T12:16:13,SF,000,
2025-354T12:16:13,GDE,000,
2025-354T12:16:13,ErrP,00.0,
2025-354T12:16:13,ErrN,00.2,
2025-354T12:16:13,AuxStatus,AA2R,
2025-354T12:16:14,AvgVin,241.1,U
2025-354T12:16:14,AvgVout,226.6,U
2025-354T12:16:14,AvgAmps,0013.0,I
2025-354T12:16:14,Avg_kVA,02.9458,S
2025-354T12:16:14,Avg_kW,-004.963,P
2025-354T12:16:14,PSats,000,
2025-354T12:16:14,NSats,000,
2025-354T12:16:14,SF,000,
2025-354T12:16:14,GDE,000,
2025-354T12:16:14,ErrP,00.0,
2025-354T12:16:14,ErrN,00.2,
2025-354T12:16:14,AuxStatus,AA2R,
2025-354T12:16:14,AvgVin,241.0,U
2025-354T12:16:14,AvgVout,226.6,U
2025-354T12:16:14,AvgAmps,0013.0,I
2025-354T12:16:14,Avg_kVA,02.9458,S
2025-354T12:16:14,Avg_kW,-006.580,P
2025-354T12:16:14,PSats,000,
2025-354T12:16:14,NSats,000,
2025-354T12:16:14,SF,000,
2025-354T12:16:14,GDE,000,
2025-354T12:16:14,ErrP,00.0,
2025-354T12:16:14,ErrN,00.2,
2025-354T12:16:14,AuxStatus,AA2R,
2025-354T12:16:15,AvgVin,241.1,U
2025-354T12:16:15,AvgVout,226.6,U
2025-354T12:16:15,AvgAmps,0013.0,I
2025-354T12:16:15,Avg_kVA,02.9458,S
2025-354T12:16:15,Avg_kW,-005.618,P
2025-354T12:16:15,PSats,000,
2025-354T12:16:15,NSats,000,
2025-354T12:16:15,SF,000,
2025-354T12:16:15,GDE,000,
2025-354T12:16:15,ErrP,00.0,
2025-354T12:16:15,ErrN,00.2,
2025-354T12:16:15,AuxStatus,AA2R,
2025-354T12:16:15,AvgVin,241.0,U
2025-354T12:16:15,AvgVout,226.6,U
2025-354T12:16:15,AvgAmps,0013.0,I
2025-354T12:16:15,Avg_kVA,02.9458,S
2025-354T12:16:15,Avg_kW,-003.608,P
2025-354T12:16:15,PSats,000,
2025-354T12:16:15,NSats,000,
2025-354T12:16:15,SF,000,
2025-354T12:16:15,GDE,000,
2025-354T12:16:15,ErrP,00.0,
2025-354T12:16:15,ErrN,00.2,
2025-354T12:16:15,AuxStatus,AA2R,
2025-354T12:16:16,AvgVin,241.0,U
2025-354T12:16:16,AvgVout,226.6,U
2025-354T12:16:16,AvgAmps,0013.0,I
2025-354T12:16:16,Avg_kVA,02.9458,S
2025-354T12:16:16,Avg_kW,-005.775,P
2025-354T12:16:16,PSats,000,
2025-354T12:16:16,NSats,000,
2025-354T12:16:16,SF,000,
2025-354T12:16:16,GDE,000,
2025-354T12:16:16,ErrP,00.0,
2025-354T12:16:16,ErrN,00.2,
2025-354T12:16:16,AuxStatus,AA2R,
2025-354T12:16:16,AvgVin,241.0,U
2025-354T12:16:16,AvgVout,226.6,U
2025-354T12:16:16,AvgAmps,0013.0,I
2025-354T12:16:16,Avg_kVA,02.9458,S
2025-354T12:16:16,Avg_kW,-005.407,P
2025-354T12:16:16,PSats,000,
2025-354T12:16:16,NSats,000,
2025-354T12:16:16,SF,000,
2025-354T12:16:16,GDE,000,
2025-354T12:16:16,ErrP,00.0,
2025-354T12:16:16,ErrN,00.2,
2025-354T12:16:16,AuxStatus,AA2R,
2025-354T12:16:17,AvgVin,241.0,U
2025-354T12:16:17,AvgVout,226.6,U
2025-354T12:16:17,AvgAmps,0013.0,I
2025-354T12:16:17,Avg_kVA,02.9458,S
2025-354T12:16:17,Avg_kW,-005.569,P
2025-354T12:16:17,PSats,000,
2025-354T12:16:17,NSats,000,
2025-354T12:16:17,SF,000,
2025-354T12:16:17,GDE,000,
2025-354T12:16:17,ErrP,00.0,
2025-354T12:16:17,ErrN,00.0,
2025-354T12:16:17,AuxStatus,AA2R,
2025-354T12:16:17,AvgVin,241.0,U
2025-354T12:16:17,AvgVout,226.6,U
2025-354T12:16:17,AvgAmps,0013.0,I
2025-354T12:16:17,Avg_kVA,02.9458,S
2025-354T12:16:17,Avg_kW,-004.624,P
2025-354T12:16:17,PSats,000,
2025-354T12:16:17,NSats,000,
2025-354T12:16:17,SF,000,
2025-354T12:16:17,GDE,000,
2025-354T12:16:17,ErrP,00.0,
2025-354T12:16:17,ErrN,00.2,
2025-354T12:16:17,AuxStatus,AA2R,
2025-354T12:16:18,Fault,BA,none
2025-354T12:16:18,Fault,FA,none
2025-354T12:16:18,AvgVin,241.0,U
2025-354T12:16:18,AvgVout,226.6,U
2025-354T12:16:18,AvgAmps,0013.0,I
2025-354T12:16:18,Avg_kVA,02.9458,S
2025-354T12:16:18,Avg_kW,-003.907,P
2025-354T12:16:18,PSats,000,
2025-354T12:16:18,NSats,000,
2025-354T12:16:18,SF,000,
2025-354T12:16:18,GDE,000,
2025-354T12:16:18,ErrP,00.0,
2025-354T12:16:18,ErrN,00.0,
2025-354T12:16:18,AuxStatus,AA2R,
2025-354T12:16:18,AvgVin,241.0,U
2025-354T12:16:18,AvgVout,241.0,U
2025-354T12:16:18,AvgAmps,0013.0,I
2025-354T12:16:18,Avg_kVA,03.1330,S
2025-354T12:16:18,Avg_kW,-005.410,P
2025-354T12:16:18,PSats,000,
2025-354T12:16:18,NSats,000,
2025-354T12:16:18,SF,000,
2025-354T12:16:18,GDE,000,
2025-354T12:16:18,ErrP,00.0,
2025-354T12:16:18,ErrN,00.0,
2025-354T12:16:18,AuxStatus,DA2R,
2025-354T12:16:19,AvgVin,241.0,U
2025-354T12:16:19,AvgVout,241.0,U
2025-354T12:16:19,AvgAmps,0013.0,I
2025-354T12:16:19,Avg_kVA,03.1330,S
2025-354T12:16:19,Avg_kW,-006.454,P
2025-354T12:16:19,PSats,000,
2025-354T12:16:19,NSats,000,
2025-354T12:16:19,SF,000,
2025-354T12:16:19,GDE,000,
2025-354T12:16:19,ErrP,00.0,
2025-354T12:16:19,ErrN,00.2,
2025-354T12:16:19,AuxStatus,DA2R,
2025-354T12:16:19,AvgVin,241.1,U
2025-354T12:16:19,AvgVout,241.0,U
2025-354T12:16:19,AvgAmps,0013.0,I
