"scet","name","value"
"2025-350T06:43:00","Current",61.620942795514004
"2025-350T06:44:00","Current",62.13948262503624
"2025-350T06:45:00","Current",62.073170104991654
"2025-350T06:46:00","Current",60.829521203088916
"2025-350T06:47:00","Current",60.890521960599195
"2025-350T06:48:00","Current",65.17883255306224
"2025-350T06:49:00","Current",56.03224275554682
"2025-350T06:50:00","Current",60.337652602734565
"2025-350T06:51:00","Current",60.06057351399326
"2025-350T06:52:00","Current",58.75029244755761
"2025-350T06:53:00","Current",60.599372709379466
"2025-350T06:54:00","Current",60.57137339718348
"2025-350T06:55:00","Current",59.03007106922127
"2025-350T06:56:00","Current",61.75167530996823
"2025-350T06:57:00","Current",61.088361915762675
"2025-350T06:58:00","Current",60.18797654039656
"2025-350T06:59:00","Current",60.578627041055704
"2025-350T07:00:00","Current",62.24969332339634
"2025-350T07:01:00","Current",61.21757025833822
"2025-350T07:02:00","Current",60.85000830719229
"2025-350T07:03:00","Current",60.71581346234781
"2025-350T07:04:00","Current",62.53750072254867
"2025-350T07:05:00","Current",63.519998579694686
"2025-350T07:06:00","Current",58.51533078573833
"2025-350T07:07:00","Current",61.36937993146893
"2025-350T07:08:00","Current",60.510987135282534
"2025-350T07:09:00","Current",60.32805826719285
"2025-350T07:10:00","Current",63.64184665615517
"2025-350T07:11:00","Current",57.81569869636822
"2025-350T07:12:00","Current",61.0928938828991
"2025-350T07:13:00","Current",62.68991215379539
"2025-350T07:14:00","Current",63.12022737844536
"2025-350T07:15:00","Current",63.73610658303829
"2025-350T07:16:00","Current",61.817809642163816
"2025-350T07:17:00","Current",59.58680044579693
"2025-350T07:18:00","Current",61.372803318521534
"2025-350T07:19:00","Current",61.04833104779762
"2025-350T07:20:00","Current",60.32593598210645
"2025-350T07:21:00","Current",63.108773263630034
"2025-350T07:22:00","Current",60.985417734776526
"2025-350T07:23:00","Current",58.580048642086105
"2025-350T07:24:00","Current",61.50095702470387
"2025-350T07:25:00","Current",63.09417389507245
"2025-350T07:26:00","Current",61.15972208703966
"2025-350T07:27:00","Current",65.4094357877365
"2025-350T07:28:00","Current",59.97010610215848
"2025-350T07:29:00","Current",64.42519869164322
"2025-350T07:30:00","Current",62.887454991569875
"2025-350T07:31:00","Current",63.23410746588132
"2025-350T07:32:00","Current",61.53123459955711
"2025-350T07:33:00","Current",61.09915614432048
"2025-350T07:34:00","Current",64.17433248549622
"2025-350T07:35:00","Current",61.14674143661572
"2025-350T07:36:00","Current",63.912285736356786
"2025-350T07:37:00","Current",62.64038077868991
"2025-350T07:38:00","Current",62.811405032098484
"2025-350T07:39:00","Current",61.800198527572036
"2025-350T07:40:00","Current",62.02552376810938
"2025-350T07:41:00","Current",60.342550818527044
"2025-350T07:42:00","Current",59.64431337100799
"2025-350T07:43:00","Current",61.77834951754131
"2025-350T07:44:00","Current",62.921573127555945
"2025-350T07:45:00","Current",57.93154966350973
"2025-350T07:46:00","Current",60.119628705906564
"2025-350T07:47:00","Current",63.23242358891109
"2025-350T07:48:00","Current",60.7098260097414
"2025-350T07:49:00","Current",64.74290891222255
"2025-350T07:50:00","Current",65.1787280812782
"2025-350T07:51:00","Current",62.26606505691959
"2025-350T07:52:00","Current",60.504953740461765
"2025-350T07:53:00","Current",60.34180241235541
"2025-350T07:54:00","Current",63.83310081624244
"2025-350T07:55:00","Current",60.921168663637395
"2025-350T07:56:00","Current",59.373853576732834
"2025-350T07:57:00","Current",61.53081274560963
"2025-350T07:58:00","Current",58.97913440365604
"2025-350T07:59:00","Current",62.31731805944964
"2025-350T08:00:00","Current",61.76958903732268
"2025-350T08:01:00","Current",59.81676601243913
"2025-350T08:02:00","Current",60.90089398736808
"2025-350T08:03:00","Current",62.44115731781372
"2025-350T08:04:00","Current",61.052780418323586
"2025-350T08:05:00","Current",62.521934096971215
"2025-350T08:06:00","Current",60.38618659173536
"2025-350T08:07:00","Current",62.39541564825846
"2025-350T08:08:00","Current",62.52611294777768
"2025-350T08:09:00","Current",60.66262533916985
"2025-350T08:10:00","Current",64.63640972717573
"2025-350T08:11:00","Current",60.059683347062325
"2025-350T08:12:00","Current",61.05606348014178
"2025-350T08:13:00","Current",60.20004435666483
"2025-350T08:14:00","Current",60.69328728150643
"2025-350T08:15:00","Current",59.43048310555339
"2025-350T08:16:00","Current",61.37894991210272
"2025-350T08:17:00","Current",61.809556494095794
"2025-350T08:18:00","Current",62.02224780286946
"2025-350T08:19:00","Current",62.25678505661578
"2025-350T08:20:00","Current",60.546212117084664
"2025-350T08:21:00","Current",63.424772220057214
"2025-350T08:22:00","Current",62.63460717712663
"2025-350T08:23:00","Current",65.72261018616366
"2025-350T08:24:00","Current",60.10061091709176
"2025-350T08:25:00","Current",64.1560438862763
"2025-350T08:26:00","Current",59.3813935141958
"2025-350T08:27:00","Current",62.19311047900974
"2025-350T08:28:00","Current",64.44614188712983
"2025-350T08:29:00","Current",64.01931563154317
"2025-350T08:30:00","Current",63.19773993363242
"2025-350T08:31:00","Current",58.95799004122228
"2025-350T08:32:00","Current",63.11394849878235
"2025-350T08:33:00","Current",63.06287652057901
"2025-350T08:34:00","Current",60.25633200769235
"2025-350T08:35:00","Current",63.49726823467344
"2025-350T08:36:00","Current",61.363350857974325
"2025-350T08:37:00","Current",59.77907066693279
"2025-350T08:38:00","Current",60.434846484402826
"2025-350T08:39:00","Current",66.03258757474325
"2025-350T08:40:00","Current",58.94233265264858
"2025-350T08:41:00","Current",59.354230619173485
"2025-350T08:42:00","Current",63.49231130150872
"2025-350T08:43:00","Current",61.44022078147923
"2025-350T08:44:00","Current",64.11192868308048
"2025-350T08:45:00","Current",66.46444563937378
"2025-350T08:46:00","Current",64.41385251858013
"2025-350T08:47:00","Current",63.19519872698706
"2025-350T08:48:00","Current",63.25745469847604
"2025-350T08:49:00","Current",60.97198945051593
"2025-350T08:50:00","Current",62.942012252537296
"2025-350T08:51:00","Current",64.5294630110822
"2025-350T08:52:00","Current",61.89568240589508
"2025-350T08:53:00","Current",61.60405299884327
"2025-350T08:54:00","Current",61.100414102609065
"2025-350T08:55:00","Current",59.8320755452306
"2025-350T08:56:00","Current",64.745031394114
"2025-350T08:57:00","Current",65.47315725659543
"2025-350T08:58:00","Current",60.88284392659783
"2025-350T08:59:00","Current",62.888232841882626
"2025-350T09:00:00","Current",61.3372407920579
"2025-350T09:01:00","Current",63.195274624229036
"2025-350T09:02:00","Current",60.93324933546394
"2025-350T09:03:00","Current",62.759050087489825
"2025-350T09:04:00","Current",63.627230913218696
"2025-350T09:05:00","Current",65.0525969644365
"2025-350T09:06:00","Current",61.47911064789355
"2025-350T09:07:00","Current",61.61209347684918
"2025-350T09:08:00","Current",59.273324363454144
"2025-350T09:09:00","Current",64.88101806951705
"2025-350T09:10:00","Current",58.76693489668018
"2025-350T09:11:00","Current",64.53915609462754
"2025-350T09:12:00","Current",61.1293371633392
"2025-350T09:13:00","Current",63.85361283649932
"2025-350T09:14:00","Current",65.04965362418872
"2025-350T09:15:00","Current",63.854050372107004
"2025-350T09:16:00","Current",61.806285076136874
"2025-350T09:17:00","Current",63.42896433433808
"2025-350T09:18:00","Current",60.47166358750115
"2025-350T09:19:00","Current",59.622618970993344
"2025-350T09:20:00","Current",61.002284359932695
"2025-350T09:21:00","Current",65.1808476581968
"2025-350T09:22:00","Current",63.27714167759352
"2025-350T09:23:00","Current",62.77423462133814
"2025-350T09:24:00","Current",62.99404452078352
"2025-350T09:25:00","Current",63.879091172873686
"2025-350T09:26:00","Current",63.0759014589993
"2025-350T09:27:00","Current",65.14848478211408
"2025-350T09:28:00","Current",65.25244064378526
"2025-350T09:29:00","Current",65.5948953699699
"2025-350T09:30:00","Current",65.10949565817518
"2025-350T09:31:00","Current",64.50989983128959
"2025-350T09:32:00","Current",64.72331633969183
"2025-350T09:33:00","Current",65.9616812500435
"2025-350T09:34:00","Current",60.842280867351285
"2025-350T09:35:00","Current",60.89237660148727
"2025-350T09:36:00","Current",62.537216866181026
"2025-350T09:37:00","Current",65.49002512357863
"2025-350T09:38:00","Current",62.68073921949133
"2025-350T09:39:00","Current",65.62704633141898
"2025-350T09:40:00","Current",66.95998210957492
"2025-350T09:41:00","Current",63.73578272999435
"2025-350T09:42:00","Current",66.19361827496616
"2025-350T09:43:00","Current",64.31548303065992
"2025-350T09:44:00","Current",62.453530928775855
"2025-350T09:45:00","Current",62.733805379244906
"2025-350T09:46:00","Current",63.08276956147067
"2025-350T09:47:00","Current",65.73473251446623
"2025-350T09:48:00","Current",63.1483049582842
"2025-350T09:49:00","Current",66.47587989963205
"2025-350T09:50:00","Current",66.42289996043972
"2025-350T09:51:00","Current",62.508787622122924
"2025-350T09:52:00","Current",66.26808454214468
"2025-350T09:53:00","Current",63.64552211217054
"2025-350T09:54:00","Current",66.14563698822533
"2025-350T09:55:00","Current",62.97737663051781
"2025-350T09:56:00","Current",65.84588739746064
"2025-350T09:57:00","Current",67.58542673537919
"2025-350T09:58:00","Current",64.52526855244282
"2025-350T09:59:00","Current",61.46271350653425
"2025-350T10:00:00","Current",61.10147029216951
"2025-350T10:01:00","Current",64.36440740191912
"2025-350T10:02:00","Current",67.18862839978443
"2025-350T10:03:00","Current",64.90971439325934
"2025-350T10:04:00","Current",62.00534789663773
"2025-350T10:05:00","Current",62.36004001560363
"2025-350T10:06:00","Current",64.9550783552205
"2025-350T10:07:00","Current",66.06684992659017
"2025-350T10:08:00","Current",61.446463593238654
"2025-350T10:09:00","Current",64.70753890079087
"2025-350T10:10:00","Current",61.89463975790291
"2025-350T10:11:00","Current",65.70402265551151
"2025-350T10:12:00","Current",63.23541131785407
"2025-350T10:13:00","Current",64.67025837213073
"2025-350T10:14:00","Current",66.05776809178336
"2025-350T10:15:00","Current",68.05399577889733
"2025-350T10:16:00","Current",67.1932762405743
"2025-350T10:17:00","Current",67.95814155028992
"2025-350T10:18:00","Current",63.36344081000559
"2025-350T10:19:00","Current",62.97924268304853
"2025-350T10:20:00","Current",65.73135792599491
"2025-350T10:21:00","Current",66.59398164160673
"2025-350T10:22:00","Current",66.69798775046804
"2025-350T10:23:00","Current",65.87867912000594
"2025-350T10:24:00","Current",63.84842382836626
"2025-350T10:25:00","Current",63.97958158696153
"2025-350T10:26:00","Current",65.73530673399932
"2025-350T10:27:00","Current",67.69807424381575
"2025-350T10:28:00","Current",66.47572924986494
"2025-350T10:29:00","Current",64.21163823465986
"2025-350T10:30:00","Current",66.21185788882667
"2025-350T10:31:00","Current",64.32423510956512
"2025-350T10:32:00","Current",66.91263884084276
"2025-350T10:33:00","Current",66.14225227475671
"2025-350T10:34:00","Current",68.68776266892222
"2025-350T10:35:00","Current",69.67753334882468
"2025-350T10:36:00","Current",66.98084962847398
"2025-350T10:37:00","Current",69.96780169329504
"2025-350T10:38:00","Current",65.11543070444561
"2025-350T10:39:00","Current",63.843571951199
"2025-350T10:40:00","Current",65.7098986570881
"2025-350T10:41:00","Current",66.64872702698163
"2025-350T10:42:00","Current",66.46895776754646
"2025-350T10:43:00","Current",66.33372137398347
"2025-350T10:44:00","Current",67.84867318804275
"2025-350T10:45:00","Current",67.6894427919902
"2025-350T10:46:00","Current",65.26665760436626
"2025-350T10:47:00","Current",68.51863581899939
"2025-350T10:48:00","Current",66.56541616830906
"2025-350T10:49:00","Current",68.67863003181421
"2025-350T10:50:00","Current",68.38862203307345
"2025-350T10:51:00","Current",69.04831938563561
"2025-350T10:52:00","Current",70.12692451892974
"2025-350T10:53:00","Current",67.51425228615265
"2025-350T10:54:00","Current",68.69708771547599
"2025-350T10:55:00","Current",67.60973389283905
"2025-350T10:56:00","Current",66.8549989851513
"2025-350T10:57:00","Current",68.23187947130747
"2025-350T10:58:00","Current",68.11225952698776
"2025-350T10:59:00","Current",68.25187315849934
"2025-350T11:00:00","Current",69.64540736382308
"2025-350T11:01:00","Current",68.49320086378775
"2025-350T11:02:00","Current",65.81796968376727
"2025-350T11:03:00","Current",68.98013267685751
"2025-350T11:04:00","Current",69.23269158118589
"2025-350T11:05:00","Current",66.41976957565753
"2025-349T18:26:00","Mode","OFF"
"2025-349T18:27:00","Mode","OFF"
"2025-349T18:28:00","Mode","OFF"
"2025-349T18:29:00","Mode","OFF"
"2025-349T18:30:00","Mode","OFF"
"2025-349T18:31:00","Mode","OFF"
"2025-349T18:32:00","Mode","OFF"
"2025-349T18:33:00","Mode","OFF"
"2025-349T18:34:00","Mode","OFF"
"2025-349T18:35:00","Mode","OFF"
"2025-349T18:36:00","Mode","OFF"
"2025-349T18:37:00","Mode","OFF"
"2025-349T18:38:00","Mode","OFF"
"2025-349T18:39:00","Mode","OFF"
"2025-349T18:40:00","Mode","OFF"
"2025-349T18:41:00","Mode","OFF"
"2025-349T18:42:00","Mode","OFF"
"2025-349T18:43:00","Mode","OFF"
"2025-349T18:44:00","Mode","OFF"
"2025-349T18:45:00","Mode","OFF"
"2025-349T18:46:00","Mode","OFF"
"2025-349T18:47:00","Mode","OFF"
"2025-349T18:48:00","Mode","OFF"
"2025-349T18:49:00","Mode","OFF"
"2025-349T18:50:00","Mode","OFF"
"2025-349T18:51:00","Mode","OFF"
"2025-349T18:52:00","Mode","OFF"
"2025-349T18:53:00","Mode","OFF"
"2025-349T18:54:00","Mode","OFF"
"2025-349T18:55:00","Mode","OFF"
"2025-349T18:56:00","Mode","OFF"
"2025-349T18:57:00","Mode","OFF"
"2025-349T18:58:00","Mode","OFF"
"2025-349T18:59:00","Mode","OFF"
"2025-349T19:00:00","Mode","OFF"
"2025-349T19:01:00","Mode","OFF"
"2025-349T19:02:00","Mode","OFF"
"2025-349T19:03:00","Mode","OFF"
"2025-349T19:04:00","Mode","OFF"
"2025-349T19:05:00","Mode","OFF"
"2025-349T19:06:00","Mode","OFF"
"2025-349T19:07:00","Mode","OFF"
"2025-349T19:08:00","Mode","OFF"
"2025-349T19:09:00","Mode","OFF"
"2025-349T19:10:00","Mode","OFF"
"2025-349T19:11:00","Mode","OFF"
"2025-349T19:12:00","Mode","OFF"
"2025-349T19:13:00","Mode","OFF"
"2025-349T19:14:00","Mode","OFF"
"2025-349T19:15:00","Mode","OFF"
"2025-349T19:16:00","Mode","OFF"
"2025-349T19:17:00","Mode","OFF"
"2025-349T19:18:00","Mode","OFF"
"2025-349T19:19:00","Mode","OFF"
"2025-349T19:20:00","Mode","OFF"
"2025-349T19:21:00","Mode","OFF"
"2025-349T19:22:00","Mode","OFF"
"2025-349T19:23:00","Mode","OFF"
"2025-349T19:24:00","Mode","OFF"
"2025-349T19:25:00","Mode","OFF"
"2025-349T19:26:00","Mode","OFF"
"2025-349T19:27:00","Mode","OFF"
"2025-349T19:28:00","Mode","OFF"
"2025-349T19:29:00","Mode","OFF"
"2025-349T19:30:00","Mode","OFF"
"2025-349T19:31:00","Mode","OFF"
"2025-349T19:32:00","Mode","OFF"
"2025-349T19:33:00","Mode","OFF"
"2025-349T19:34:00","Mode","OFF"
"2025-349T19:35:00","Mode","OFF"
"2025-349T19:36:00","Mode","OFF"
"2025-349T19:37:00","Mode","OFF"
"2025-349T19:38:00","Mode","OFF"
"2025-349T19:39:00","Mode","OFF"
"2025-349T19:40:00","Mode","OFF"
"2025-349T19:41:00","Mode","OFF"
"2025-349T19:42:00","Mode","OFF"
"2025-349T19:43:00","Mode","OFF"
"2025-349T19:44:00","Mode","OFF"
"2025-349T19:45:00","Mode","OFF"
"2025-349T19:46:00","Mode","OFF"
"2025-349T19:47:00","Mode","OFF"
"2025-349T19:48:00","Mode","OFF"
"2025-349T19:49:00","Mode","OFF"
"2025-349T19:50:00","Mode","OFF"
"2025-349T19:51:00","Mode","OFF"
"2025-349T19:52:00","Mode","OFF"
"2025-349T19:53:00","Mode","OFF"
"2025-349T19:54:00","Mode","OFF"
"2025-349T19:55:00","Mode","OFF"
"2025-349T19:56:00","Mode","OFF"
"2025-349T19:57:00","Mode","OFF"
"2025-349T19:58:00","Mode","OFF"
"2025-349T19:59:00","Mode","OFF"
"2025-349T20:00:00","Mode","OFF"
"2025-349T20:01:00","Mode","OFF"
"2025-349T20:02:00","Mode","OFF"
"2025-349T20:03:00","Mode","OFF"
"2025-349T20:04:00","Mode","OFF"
"2025-349T20:05:00","Mode","OFF"
"2025-349T20:06:00","Mode","OFF"
"2025-349T20:07:00","Mode","OFF"
"2025-349T20:08:00","Mode","OFF"
"2025-349T20:09:00","Mode","OFF"
"2025-349T20:10:00","Mode","OFF"
"2025-349T20:11:00","Mode","OFF"
"2025-349T20:12:00","Mode","OFF"
"2025-349T20:13:00","Mode","OFF"
"2025-349T20:14:00","Mode","OFF"
"2025-349T20:15:00","Mode","OFF"
"2025-349T20:16:00","Mode","OFF"
"2025-349T20:17:00","Mode","OFF"
"2025-349T20:18:00","Mode","OFF"
"2025-349T20:19:00","Mode","OFF"
"2025-349T20:20:00","Mode","OFF"
"2025-349T20:21:00","Mode","OFF"
"2025-349T20:22:00","Mode","OFF"
"2025-349T20:23:00","Mode","OFF"
"2025-349T20:24:00","Mode","OFF"
"2025-349T20:25:00","Mode","OFF"
"2025-349T20:26:00","Mode","OFF"
"2025-349T20:27:00","Mode","OFF"
"2025-349T20:28:00","Mode","OFF"
"2025-349T20:29:00","Mode","OFF"
"2025-349T20:30:00","Mode","OFF"
"2025-349T20:31:00","Mode","OFF"
"2025-349T20:32:00","Mode","OFF"
"2025-349T20:33:00","Mode","OFF"
"2025-349T20:34:00","Mode","OFF"
"2025-349T20:35:00","Mode","OFF"
"2025-349T20:36:00","Mode","OFF"
"2025-349T20:37:00","Mode","OFF"
"2025-349T20:38:00","Mode","OFF"
"2025-349T20:39:00","Mode","OFF"
"2025-349T20:40:00","Mode","OFF"
"2025-349T20:41:00","Mode","OFF"
"2025-349T20:42:00","Mode","OFF"
"2025-349T20:43:00","Mode","OFF"
"2025-349T20:44:00","Mode","OFF"
"2025-349T20:45:00","Mode","OFF"
"2025-349T20:46:00","Mode","OFF"
"2025-349T20:47:00","Mode","OFF"
"2025-349T20:48:00","Mode","OFF"
"2025-349T20:49:00","Mode","OFF"
"2025-349T20:50:00","Mode","OFF"
"2025-349T20:51:00","Mode","OFF"
"2025-349T20:52:00","Mode","OFF"
"2025-349T20:53:00","Mode","OFF"
"2025-349T20:54:00","Mode","OFF"
"2025-349T20:55:00","Mode","OFF"
"2025-349T20:56:00","Mode","OFF"
"2025-349T20:57:00","Mode","OFF"
"2025-349T20:58:00","Mode","OFF"
"2025-349T20:59:00","Mode","OFF"
"2025-349T21:00:00","Mode","OFF"
"2025-349T21:01:00","Mode","OFF"
"2025-349T21:02:00","Mode","OFF"
"2025-349T21:03:00","Mode","OFF"
"2025-349T21:04:00","Mode","OFF"
"2025-349T21:05:00","Mode","OFF"
"2025-349T21:06:00","Mode","OFF"
"2025-349T21:07:00","Mode","OFF"
"2025-349T21:08:00","Mode","OFF"
"2025-349T21:09:00","Mode","OFF"
"2025-349T21:10:00","Mode","OFF"
"2025-349T21:11:00","Mode","OFF"
"2025-349T21:12:00","Mode","OFF"
"2025-349T21:13:00","Mode","OFF"
"2025-349T21:14:00","Mode","OFF"
"2025-349T21:15:00","Mode","OFF"
"2025-349T21:16:00","Mode","OFF"
"2025-349T21:17:00","Mode","OFF"
"2025-349T21:18:00","Mode","OFF"
"2025-349T21:19:00","Mode","OFF"
"2025-349T21:20:00","Mode","OFF"
"2025-349T21:21:00","Mode","OFF"
"2025-349T21:22:00","Mode","OFF"
"2025-349T21:23:00","Mode","OFF"
"2025-349T21:24:00","Mode","OFF"
"2025-349T21:25:00","Mode","OFF"
"2025-349T21:26:00","Mode","OFF"
"2025-349T21:27:00","Mode","OFF"
"2025-349T21:28:00","Mode","OFF"
"2025-349T21:29:00","Mode","OFF"
"2025-349T21:30:00","Mode","OFF"
"2025-349T21:31:00","Mode","OFF"
"2025-349T21:32:00","Mode","OFF"
"2025-349T21:33:00","Mode","OFF"
"2025-349T21:34:00","Mode","OFF"
"2025-349T21:35:00","Mode","OFF"
"2025-349T21:36:00","Mode","OFF"
"2025-349T21:37:00","Mode","OFF"
"2025-349T21:38:00","Mode","OFF"
"2025-349T21:39:00","Mode","OFF"
"2025-349T21:40:00","Mode","OFF"
"2025-349T21:41:00","Mode","OFF"
"2025-349T21:42:00","Mode","OFF"
"2025-349T21:43:00","Mode","OFF"
"2025-349T21:44:00","Mode","OFF"
"2025-349T21:45:00","Mode","OFF"
"2025-349T21:46:00","Mode","OFF"
"2025-349T21:47:00","Mode","OFF"
"2025-349T21:48:00","Mode","OFF"
"2025-349T21:49:00","Mode","OFF"
"2025-349T21:50:00","Mode","OFF"
"2025-349T21:51:00","Mode","OFF"
"2025-349T21:52:00","Mode","OFF"
"2025-349T21:53:00","Mode","OFF"
"2025-349T21:54:00","Mode","OFF"
"2025-349T21:55:00","Mode","OFF"
"2025-349T21:56:00","Mode","OFF"
"2025-349T21:57:00","Mode","OFF"
"2025-349T21:58:00","Mode","OFF"
"2025-349T21:59:00","Mode","OFF"
"2025-349T22:00:00","Mode","OFF"
"2025-349T22:01:00","Mode","OFF"
"2025-349T22:02:00","Mode","OFF"
"2025-349T22:03:00","Mode","OFF"
"2025-349T22:04:00","Mode","OFF"
"2025-349T22:05:00","Mode","OFF"
"2025-349T22:06:00","Mode","OFF"
"2025-349T22:07:00","Mode","OFF"
"2025-349T22:08:00","Mode","OFF"
"2025-349T22:09:00","Mode","OFF"
"2025-349T22:10:00","Mode","OFF"
"2025-349T22:11:00","Mode","OFF"
"2025-349T22:12:00","Mode","OFF"
"2025-349T22:13:00","Mode","OFF"
"2025-349T22:14:00","Mode","OFF"
"2025-349T22:15:00","Mode","OFF"
"2025-349T22:16:00","Mode","OFF"
"2025-349T22:17:00","Mode","OFF"
"2025-349T22:18:00","Mode","OFF"
"2025-349T22:19:00","Mode","OFF"
"2025-349T22:20:00","Mode","OFF"
"2025-349T22:21:00","Mode","OFF"
"2025-349T22:22:00","Mode","OFF"
"2025-349T22:23:00","Mode","OFF"
"2025-349T22:24:00","Mode","OFF"
"2025-349T22:25:00","Mode","OFF"
"2025-349T22:26:00","Mode","OFF"
"2025-349T22:27:00","Mode","OFF"
"2025-349T22:28:00","Mode","OFF"
"2025-349T22:29:00","Mode","OFF"
"2025-349T22:30:00","Mode","OFF"
"2025-349T22:31:00","Mode","OFF"
"2025-349T22:32:00","Mode","OFF"
"2025-349T22:33:00","Mode","OFF"
"2025-349T22:34:00","Mode","OFF"
"2025-349T22:35:00","Mode","OFF"
"2025-349T22:36:00","Mode","OFF"
"2025-349T22:37:00","Mode","OFF"
"2025-349T22:38:00","Mode","OFF"
"2025-349T22:39:00","Mode","OFF"
"2025-349T22:40:00","Mode","OFF"
"2025-349T22:41:00","Mode","OFF"
"2025-349T22:42:00","Mode","OFF"
"2025-349T22:43:00","Mode","OFF"
"2025-349T22:44:00","Mode","OFF"
"2025-349T22:45:00","Mode","OFF"
"2025-349T22:46:00","Mode","OFF"
"2025-349T22:47:00","Mode","OFF"
"2025-349T22:48:00","Mode","OFF"
"2025-349T22:49:00","Mode","OFF"
"2025-349T22:50:00","Mode","OFF"
"2025-349T22:51:00","Mode","OFF"
"2025-349T22:52:00","Mode","OFF"
"2025-349T22:53:00","Mode","OFF"
"2025-349T22:54:00","Mode","OFF"
"2025-349T22:55:00","Mode","OFF"
"2025-349T22:56:00","Mode","OFF"
"2025-349T22:57:00","Mode","OFF"
"2025-349T22:58:00","Mode","OFF"
"2025-349T22:59:00","Mode","OFF"
"2025-349T23:00:00","Mode","OFF"
"2025-349T23:01:00","Mode","OFF"
"2025-349T23:02:00","Mode","OFF"
"2025-349T23:03:00","Mode","OFF"
"2025-349T23:04:00","Mode","OFF"
"2025-349T23:05:00","Mode","OFF"
"2025-349T23:06:00","Mode","OFF"
"2025-349T23:07:00","Mode","OFF"
"2025-349T23:08:00","Mode","OFF"
"2025-349T23:09:00","Mode","OFF"
"2025-349T23:10:00","Mode","OFF"
"2025-349T23:11:00","Mode","OFF"
"2025-349T23:12:00","Mode","OFF"
"2025-349T23:13:00","Mode","OFF"
"2025-349T23:14:00","Mode","OFF"
"2025-349T23:15:00","Mode","OFF"
"2025-349T23:16:00","Mode","OFF"
"2025-349T23:17:00","Mode","OFF"
"2025-349T23:18:00","Mode","OFF"
"2025-349T23:19:00","Mode","OFF"
"2025-349T23:20:00","Mode","OFF"
"2025-349T23:21:00","Mode","OFF"
"2025-349T23:22:00","Mode","OFF"
"2025-349T23:23:00","Mode","OFF"
"2025-349T23:24:00","Mode","OFF"
"2025-349T23:25:00","Mode","OFF"
"2025-349T23:26:00","Mode","ON"
"2025-349T23:27:00","Mode","ON"
"2025-349T23:28:00","Mode","ON"
"2025-349T23:29:00","Mode","ON"
"2025-349T23:30:00","Mode","ON"
"2025-349T23:31:00","Mode","ON"
"2025-349T23:32:00","Mode","ON"
"2025-349T23:33:00","Mode","ON"
"2025-349T23:34:00","Mode","ON"
"2025-349T23:35:00","Mode","ON"
"2025-349T23:36:00","Mode","ON"
"2025-349T23:37:00","Mode","ON"
"2025-349T23:38:00","Mode","ON"
"2025-349T23:39:00","Mode","ON"
"2025-349T23:40:00","Mode","ON"
"2025-349T23:41:00","Mode","ON"
"2025-349T23:42:00","Mode","ON"
"2025-349T23:43:00","Mode","ON"
"2025-349T23:44:00","Mode","ON"
"2025-349T23:45:00","Mode","ON"
"2025-349T23:46:00","Mode","ON"
"2025-349T23:47:00","Mode","ON"
"2025-349T23:48:00","Mode","ON"
"2025-349T23:49:00","Mode","ON"
"2025-349T23:50:00","Mode","ON"
"2025-349T23:51:00","Mode","ON"
"2025-349T23:52:00","Mode","ON"
"2025-349T23:53:00","Mode","ON"
"2025-349T23:54:00","Mode","ON"
"2025-349T23:55:00","Mode","ON"
"2025-349T23:56:00","Mode","ON"
"2025-349T23:57:00","Mode","ON"
"2025-349T23:58:00","Mode","ON"
"2025-349T23:59:00","Mode","ON"
"2025-350T00:00:00","Mode","ON"
"2025-350T00:01:00","Mode","ON"
"2025-350T00:02:00","Mode","ON"
"2025-350T00:03:00","Mode","ON"
"2025-350T00:04:00","Mode","ON"
"2025-350T00:05:00","Mode","ON"
"2025-350T00:06:00","Mode","ON"
"2025-350T00:07:00","Mode","ON"
"2025-350T00:08:00","Mode","ON"
"2025-350T00:09:00","Mode","ON"
"2025-350T00:10:00","Mode","ON"
"2025-350T00:11:00","Mode","ON"
"2025-350T00:12:00","Mode","ON"
"2025-350T00:13:00","Mode","ON"
"2025-350T00:14:00","Mode","ON"
"2025-350T00:15:00","Mode","ON"
"2025-350T00:16:00","Mode","ON"
"2025-350T00:17:00","Mode","ON"
"2025-350T00:18:00","Mode","ON"
"2025-350T00:19:00","Mode","ON"
"2025-350T00:20:00","Mode","ON"
"2025-350T00:21:00","Mode","ON"
"2025-350T00:22:00","Mode","ON"
"2025-350T00:23:00","Mode","ON"
"2025-350T00:24:00","Mode","ON"
"2025-350T00:25:00","Mode","ON"
"2025-350T00:26:00","Mode","ON"
"2025-350T00:27:00","Mode","ON"
"2025-350T00:28:00","Mode","ON"
"2025-350T00:29:00","Mode","ON"
"2025-350T00:30:00","Mode","ON"
"2025-350T00:31:00","Mode","ON"
"2025-350T00:32:00","Mode","ON"
"2025-350T00:33:00","Mode","ON"
"2025-350T00:34:00","Mode","ON"
"2025-350T00:35:00","Mode","ON"
"2025-350T00:36:00","Mode","ON"
"2025-350T00:37:00","Mode","ON"
"2025-350T00:38:00","Mode","ON"
"2025-350T00:39:00","Mode","ON"
"2025-350T00:40:00","Mode","ON"
"2025-350T00:41:00","Mode","ON"
"2025-350T00:42:00","Mode","ON"
"2025-350T00:43:00","Mode","ON"
"2025-350T00:44:00","Mode","ON"
"2025-350T00:45:00","Mode","ON"
"2025-350T00:46:00","Mode","ON"
"2025-350T00:47:00","Mode","ON"
